Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Profit Ratio,Quantity,Sales
Technology,San Antonio,United States,LF-17185,Luke Foster,26-07-2014,CA-2014-169019,78207,TEC-AC-10002076,Microsoft Natural Keyboard Elite,Central,9778,Consumer,30-07-2014,Standard Class,Texas,Accessories,0.2,-26.946,-6.3%,9,431.136
Technology,Chicago,United States,KL-16645,Ken Lonsdale,23-05-2016,CA-2016-133725,60623,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Central,1445,Consumer,28-05-2016,Standard Class,Illinois,Phones,0.2,148.4946,+7.5%,9,1979.928
Technology,Chicago,United States,MM-17920,Michael Moore,26-09-2014,CA-2014-115049,60623,TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Central,9896,Consumer,01-10-2014,Standard Class,Illinois,Accessories,0.2,38.456,+25.0%,11,153.824
Technology,Chicago,United States,RL-19615,Rob Lucas,02-09-2016,CA-2016-144764,60623,TEC-MA-10003230,Okidata C610n Printer,Central,6765,Consumer,08-09-2016,Standard Class,Illinois,Machines,0.3,-19.470000000,-1.4%,3,1362.9
Technology,Plano,United States,SC-20020,Sam Craven,20-06-2014,CA-2014-166863,75023,TEC-MA-10001972,Okidata C331dn Printer,Central,3511,Consumer,24-06-2014,Standard Class,Texas,Machines,0.4,-97.72,-23.3%,2,418.8
Technology,Houston,United States,AB-10105,Adrian Barton,07-11-2015,CA-2015-163181,77041,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Central,9107,Consumer,12-11-2015,Standard Class,Texas,Machines,0.4,33.5895,+11.7%,3,287.91
Technology,San Antonio,United States,CC-12220,Chris Cortes,03-03-2016,CA-2016-145730,78207,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Central,4004,Consumer,08-03-2016,Standard Class,Texas,Machines,0.4,33.5895,+11.7%,3,287.91
Technology,Houston,United States,BT-11680,Brian Thompson,28-11-2014,CA-2014-121629,77041,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Central,8573,Consumer,02-12-2014,Standard Class,Texas,Machines,0.4,-199.77,-20.0%,5,998.85
Technology,New York City,United States,JM-15535,Jessica Myrick,17-04-2015,CA-2015-148712,10035,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,East,5443,Consumer,23-04-2015,Standard Class,New York,Accessories,0,36.852,+37.0%,1,99.6
Technology,Utica,United States,RD-19585,Rob Dowd,08-08-2015,CA-2015-127544,13501,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,East,9889,Consumer,12-08-2015,Standard Class,New York,Accessories,0,28.7964,+36.0%,1,79.99
Technology,New York City,United States,CS-12460,Chuck Sachs,03-12-2017,CA-2017-148691,10009,TEC-PH-10000576,AT&T 1080 Corded phone,East,2465,Consumer,09-12-2017,Standard Class,New York,Phones,0,36.9873,+27.0%,1,136.99
Technology,New York City,United States,VD-21670,Valerie Dominguez,01-11-2015,CA-2015-113145,10011,TEC-PH-10001527,Plantronics MX500i Earset,East,2298,Consumer,05-11-2015,Standard Class,New York,Phones,0,1.2885,+3.0%,1,42.95
Technology,Rochester,United States,MS-17770,Maxwell Schwartz,28-05-2015,CA-2015-135020,14609,TEC-PH-10004093,Panasonic Kx-TS550,East,4607,Consumer,02-06-2015,Standard Class,New York,Phones,0,13.3371,+29.0%,1,45.99
Technology,Rochester,United States,TT-21070,Ted Trevino,14-02-2015,CA-2015-116876,14609,TEC-PH-10002584,Samsung Galaxy S4,East,7686,Consumer,21-02-2015,Standard Class,New York,Phones,0,187.797,+30.0%,1,625.99
Technology,Middletown,United States,RD-19720,Roger Demir,20-03-2017,US-2017-143770,06457,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,East,8155,Consumer,24-03-2017,Standard Class,Connecticut,Accessories,0,38.08,+16.0%,2,238
Technology,Columbia,United States,DN-13690,Duane Noonan,20-09-2014,CA-2014-166744,21044,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,East,5239,Consumer,24-09-2014,Standard Class,Maryland,Accessories,0,26.3912,+44.0%,2,59.98
Technology,New Bedford,United States,CM-12160,Charles McCrossin,18-08-2017,CA-2017-162936,02740,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",East,8607,Consumer,22-08-2017,Standard Class,Massachusetts,Accessories,0,7.6494,+33.0%,2,23.18
Technology,New York City,United States,PG-18820,Patrick Gardner,01-09-2016,CA-2016-151561,10011,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,East,6078,Consumer,07-09-2016,Standard Class,New York,Accessories,0,30.4416,+42.0%,2,72.48
Technology,New York City,United States,JK-15625,Jim Karlsson,25-12-2015,CA-2015-113152,10024,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,East,7336,Consumer,30-12-2015,Standard Class,New York,Accessories,0,371.316,+44.0%,2,843.9
Technology,New York City,United States,PF-19120,Peter Fuller,17-09-2015,US-2015-126977,10035,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,East,5921,Consumer,23-09-2015,Standard Class,New York,Accessories,0,217.767,+33.0%,2,659.9
Technology,New York City,United States,PF-19165,Philip Fox,26-09-2015,CA-2015-111458,10035,TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,East,2556,Consumer,30-09-2015,Standard Class,New York,Accessories,0,12,+24.0%,2,50
Technology,New York City,United States,SV-20365,Seth Vernon,20-09-2017,CA-2017-100111,10035,TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",East,6092,Consumer,26-09-2017,Standard Class,New York,Accessories,0,95.76,+45.0%,2,212.8
Technology,New York City,United States,SV-20365,Seth Vernon,20-09-2017,CA-2017-100111,10035,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,East,6094,Consumer,26-09-2017,Standard Class,New York,Accessories,0,21.792,+30.0%,2,72.64
Technology,New York City,United States,TB-21625,Trudy Brown,06-08-2014,CA-2014-137575,10035,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,East,8544,Consumer,11-08-2014,Standard Class,New York,Accessories,0,83.9916,+42.0%,2,199.98
Technology,Manchester,United States,JF-15190,Jamie Frazer,09-07-2017,CA-2017-121083,06040,TEC-PH-10001336,Digium D40 VoIP phone,East,6143,Consumer,15-07-2017,Standard Class,Connecticut,Phones,0,74.8142,+29.0%,2,257.98
Technology,Dover,United States,KH-16360,Katherine Hughes,29-04-2014,CA-2014-118304,19901,TEC-PH-10000376,Square Credit Card Reader,East,8267,Consumer,04-05-2014,Standard Class,Delaware,Phones,0,5.1948,+26.0%,2,19.98
Technology,Newark,United States,KL-16645,Ken Lonsdale,13-11-2015,CA-2015-115798,19711,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,East,2739,Consumer,19-11-2015,Standard Class,Delaware,Phones,0,43.1904,+48.0%,2,89.98
Technology,Rockville,United States,MS-17365,Maribeth Schnelling,04-02-2016,CA-2016-150077,20852,TEC-PH-10002890,AT&T 17929 Lendline Telephone,East,9068,Consumer,10-02-2016,Standard Class,Maryland,Phones,0,23.5248,+26.0%,2,90.48
Technology,Passaic,United States,AF-10870,Art Ferguson,22-05-2016,CA-2016-146934,07055,TEC-PH-10001336,Digium D40 VoIP phone,East,2446,Consumer,27-05-2016,Standard Class,New Jersey,Phones,0,74.8142,+29.0%,2,257.98
Technology,Plainfield,United States,EH-13945,Eric Hoffmann,02-07-2014,CA-2014-107594,07060,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",East,2733,Consumer,06-07-2014,Standard Class,New Jersey,Phones,0,19.9746,+27.0%,2,73.98
Technology,New York City,United States,MT-17815,Meg Tillman,13-03-2017,US-2017-146906,10011,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,East,8295,Consumer,17-03-2017,Standard Class,New York,Phones,0,74.975,+25.0%,2,299.9
Technology,New York City,United States,AA-10375,Allen Armold,11-12-2017,CA-2017-100230,10035,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,East,6750,Consumer,15-12-2017,Standard Class,New York,Phones,0,29.245,+25.0%,2,116.98
Technology,New York City,United States,DP-13000,Darren Powers,14-11-2016,CA-2016-166618,10035,TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",East,9178,Consumer,18-11-2016,Standard Class,New York,Phones,0,3.9144,+28.0%,2,13.98
Technology,New York City,United States,KM-16720,Kunst Miller,19-04-2016,CA-2016-109666,10035,TEC-PH-10004774,Gear Head AU3700S Headset,East,7108,Consumer,26-04-2016,Standard Class,New York,Phones,0,0.779400000,+3.0%,2,25.98
Technology,New York City,United States,SV-20365,Seth Vernon,20-09-2017,CA-2017-100111,10035,TEC-PH-10002885,Apple iPhone 5,East,6101,Consumer,26-09-2017,Standard Class,New York,Phones,0,350.9082,+27.0%,2,1299.66
Technology,East Orange,United States,PO-18865,Patrick O'Donnell,25-12-2017,CA-2017-108756,07017,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,East,9377,Consumer,29-12-2017,Standard Class,New Jersey,Accessories,0,13.674,+43.0%,3,31.8
Technology,Lakewood,United States,NP-18670,Nora Paige,12-10-2017,CA-2017-150091,08701,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,East,8422,Consumer,16-10-2017,Standard Class,New Jersey,Accessories,0,4.95,+11.0%,3,45
Technology,New York City,United States,LH-16900,Lena Hernandez,01-09-2014,CA-2014-109855,10009,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,East,8243,Consumer,05-09-2014,Standard Class,New York,Accessories,0,57.12,+16.0%,3,357
Technology,New York City,United States,BD-11770,Bryan Davis,11-11-2016,CA-2016-124667,10011,TEC-AC-10003447,Micropad Numeric Keypads,East,1780,Consumer,16-11-2016,Standard Class,New York,Accessories,0,14.9925,+25.0%,3,59.97
Technology,New York City,United States,AR-10510,Andrew Roberts,26-12-2016,CA-2016-147536,10024,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,East,3351,Consumer,31-12-2016,Standard Class,New York,Accessories,0,18.8937,+21.0%,3,89.97
Technology,New York City,United States,JF-15565,Jill Fjeld,16-02-2016,CA-2016-105781,10024,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,East,9723,Consumer,20-02-2016,Standard Class,New York,Accessories,0,39.5868,+44.0%,3,89.97
Technology,New York City,United States,SV-20365,Seth Vernon,20-09-2017,CA-2017-100111,10035,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,East,6104,Consumer,26-09-2017,Standard Class,New York,Accessories,0,20.3898,+34.0%,3,59.97
Technology,Newark,United States,HL-15040,Hunter Lopez,17-11-2017,CA-2017-166709,19711,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,East,4191,Consumer,22-11-2017,Standard Class,Delaware,Copiers,0,5039.9856,+48.0%,3,10499.97
Technology,Newark,United States,DB-13660,Duane Benoit,17-06-2014,CA-2014-104402,19711,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,East,6324,Consumer,23-06-2014,Standard Class,Delaware,Machines,0,31.0059,+47.0%,3,65.97
Technology,Clinton,United States,BT-11680,Brian Thompson,09-07-2015,CA-2015-132626,20735,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,East,3679,Consumer,14-07-2015,Standard Class,Maryland,Machines,0,209.2365,+45.0%,3,464.97
Technology,Newark,United States,KL-16645,Ken Lonsdale,13-11-2015,CA-2015-115798,19711,TEC-PH-10003691,BlackBerry Q10,East,2736,Consumer,19-11-2015,Standard Class,Delaware,Phones,0,94.4925,+25.0%,3,377.97
Technology,Baltimore,United States,RC-19960,Ryan Crowe,14-11-2016,US-2016-144351,21215,TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",East,7180,Consumer,18-11-2016,Standard Class,Maryland,Phones,0,25.1916,+28.0%,3,89.97
Technology,Rockville,United States,JE-15745,Joel Eaton,01-12-2016,CA-2016-113621,20852,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,East,1179,Consumer,05-12-2016,Standard Class,Maryland,Phones,0,44.9925,+25.0%,3,179.97
Technology,Paterson,United States,DB-13210,Dean Braden,21-12-2017,CA-2017-165841,07501,TEC-PH-10002103,Jabra SPEAK 410,East,1967,Consumer,28-12-2017,Standard Class,New Jersey,Phones,0,78.9516,+28.0%,3,281.97
Technology,Long Beach,United States,CL-12565,Clay Ludtke,14-09-2016,CA-2016-153178,11561,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,East,9781,Consumer,18-09-2016,Standard Class,New York,Phones,0,131.355,+30.0%,3,437.85
Technology,New York City,United States,DK-13375,Dennis Kane,07-09-2014,CA-2014-100006,10024,TEC-PH-10002075,AT&T EL51110 DECT,East,2718,Consumer,13-09-2014,Standard Class,New York,Phones,0,109.6113,+29.0%,3,377.97
Technology,New York City,United States,SC-20725,Steven Cartwright,26-06-2017,CA-2017-163531,10024,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,East,4865,Consumer,30-06-2017,Standard Class,New York,Phones,0,67.1916,+28.0%,3,239.97
Technology,New York City,United States,AH-10465,Amy Hunt,14-05-2017,CA-2017-115546,10035,TEC-PH-10002834,Google Nexus 5,East,4161,Consumer,18-05-2017,Standard Class,New York,Phones,0,134.9925,+25.0%,3,539.97
Technology,New York City,United States,PF-19120,Peter Fuller,17-09-2015,US-2015-126977,10035,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,East,5920,Consumer,23-09-2015,Standard Class,New York,Phones,0,58.7916,+28.0%,3,209.97
Technology,New York City,United States,SV-20365,Seth Vernon,20-09-2017,CA-2017-100111,10035,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,East,6103,Consumer,26-09-2017,Standard Class,New York,Phones,0,28.3095,+27.0%,3,104.85
Technology,New York City,United States,TG-21310,Toby Gnade,27-01-2017,US-2017-104437,10035,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,East,7222,Consumer,31-01-2017,Standard Class,New York,Phones,0,35.8644,+26.0%,3,137.94
Technology,Long Beach,United States,AB-10150,Aimee Bixby,04-09-2017,CA-2017-120761,11561,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",East,1556,Consumer,08-09-2017,Standard Class,New York,Accessories,0,39.5428,+43.0%,4,91.96
Technology,New York City,United States,FP-14320,Frank Preis,07-11-2017,CA-2017-113572,10024,TEC-AC-10002370,Maxell CD-R Discs,East,8331,Consumer,11-11-2017,Standard Class,New York,Accessories,0,2.5216,+32.0%,4,7.88
Technology,Morristown,United States,GZ-14470,Gary Zandusky,17-09-2017,CA-2017-126928,07960,TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,East,8878,Consumer,23-09-2017,Standard Class,New Jersey,Machines,0,225.6,+47.0%,4,480
Technology,New York City,United States,TB-21400,Tom Boeckenhauer,14-12-2014,CA-2014-145541,10024,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",East,6627,Consumer,21-12-2014,Standard Class,New York,Machines,0,2239.9872,+32.0%,4,6999.96
Technology,Hempstead,United States,SO-20335,Sean O'Donnell,04-12-2015,CA-2015-161718,11550,TEC-PH-10000376,Square Credit Card Reader,East,3376,Consumer,10-12-2015,Standard Class,New York,Phones,0,10.3896,+26.0%,4,39.96
Technology,New York City,United States,SG-20605,Speros Goranitis,03-11-2014,CA-2014-121573,10009,TEC-PH-10000984,Panasonic KX-TG9471B,East,4759,Consumer,07-11-2014,Standard Class,New York,Phones,0,219.5088,+28.0%,4,783.96
Technology,New York City,United States,VD-21670,Valerie Dominguez,01-11-2015,CA-2015-113145,10011,TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,East,2300,Consumer,05-11-2015,Standard Class,New York,Phones,0,125.99,+25.0%,4,503.96
Technology,New York City,United States,KD-16345,Katherine Ducich,19-11-2015,CA-2015-145814,10035,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,East,7953,Consumer,24-11-2015,Standard Class,New York,Phones,0,249.9104,+29.0%,4,861.76
Technology,New York City,United States,PF-19120,Peter Fuller,17-09-2015,US-2015-126977,10035,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,East,5923,Consumer,23-09-2015,Standard Class,New York,Phones,0,1.356000000,+2.0%,4,67.8
Technology,Passaic,United States,AF-10870,Art Ferguson,22-05-2016,CA-2016-146934,07055,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,East,2444,Consumer,27-05-2016,Standard Class,New Jersey,Accessories,0,30.432,+32.0%,5,95.1
Technology,New York City,United States,CJ-12010,Caroline Jumper,07-05-2016,CA-2016-128818,10009,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,East,2184,Consumer,11-05-2016,Standard Class,New York,Accessories,0,21.9945,+11.0%,5,199.95
Technology,New York City,United States,SV-20935,Susan Vittorini,05-11-2017,CA-2017-116225,10009,TEC-AC-10001432,Enermax Aurora Lite Keyboard,East,2308,Consumer,09-11-2017,Standard Class,New York,Accessories,0,171.93,+44.0%,5,390.75
Technology,New York City,United States,CJ-12010,Caroline Jumper,07-05-2016,CA-2016-128818,10009,TEC-MA-10000488,Bady BDG101FRU Card Printer,East,2183,Consumer,11-05-2016,Standard Class,New York,Machines,0,1159.9855,+29.0%,5,3999.95
Technology,Newark,United States,BH-11710,Brosina Hoffman,03-03-2016,CA-2016-112123,19711,TEC-PH-10001557,Pyle PMP37LED,East,3092,Consumer,08-03-2016,Standard Class,Delaware,Phones,0,129.5865,+27.0%,5,479.95
Technology,Baltimore,United States,JF-15355,Jay Fein,30-07-2017,CA-2017-141103,21215,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,East,7739,Consumer,06-08-2017,Standard Class,Maryland,Phones,0,43.176,+48.0%,5,89.95
Technology,Passaic,United States,AF-10870,Art Ferguson,22-05-2016,CA-2016-146934,07055,TEC-PH-10004614,AT&T 841000 Phone,East,2441,Consumer,27-05-2016,Standard Class,New Jersey,Phones,0,86.25,+25.0%,5,345
Technology,Long Beach,United States,DK-13090,Dave Kipp,18-11-2017,CA-2017-104913,11561,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",East,5750,Consumer,22-11-2017,Standard Class,New York,Phones,0,36.7255,+49.0%,5,74.95
Technology,New York City,United States,DO-13435,Denny Ordway,31-03-2017,CA-2017-102771,10035,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,East,2150,Consumer,05-04-2017,Standard Class,New York,Phones,0,22.087,+26.0%,5,84.95
Technology,New York City,United States,PG-18820,Patrick Gardner,01-09-2016,CA-2016-151561,10011,TEC-AC-10001432,Enermax Aurora Lite Keyboard,East,6077,Consumer,07-09-2016,Standard Class,New York,Accessories,0,206.316,+44.0%,6,468.9
Technology,New York City,United States,NM-18520,Neoma Murray,31-05-2016,CA-2016-168844,10011,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,East,9632,Consumer,06-06-2016,Standard Class,New York,Phones,0,88.053,+49.0%,6,179.7
Technology,New York City,United States,VD-21670,Valerie Dominguez,01-11-2015,CA-2015-113145,10011,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,East,2299,Consumer,05-11-2015,Standard Class,New York,Accessories,0,601.9699,+43.0%,7,1399.93
Technology,Oceanside,United States,GM-14500,Gene McClure,26-09-2015,CA-2015-127173,11572,TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,East,5119,Consumer,03-10-2015,Standard Class,New York,Machines,0,296.0671,+47.0%,7,629.93
Technology,Yonkers,United States,KD-16270,Karen Daniels,01-03-2016,US-2016-143819,10701,TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,East,1086,Consumer,05-03-2016,Standard Class,New York,Machines,0,2400.9657,+49.0%,7,4899.93
Technology,Lakewood,United States,DB-13060,Dave Brooks,21-06-2014,CA-2014-128146,08701,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,East,1181,Consumer,25-06-2014,Standard Class,New Jersey,Phones,0,357.1911,+27.0%,7,1322.93
Technology,Jamestown,United States,JM-15865,John Murray,19-11-2014,CA-2014-144624,14701,TEC-PH-10002885,Apple iPhone 5,East,2493,Consumer,23-11-2014,Standard Class,New York,Phones,0,1228.1787,+27.0%,7,4548.81
Technology,New York City,United States,SW-20275,Scott Williamson,10-11-2016,CA-2016-127761,10009,TEC-PH-10003691,BlackBerry Q10,East,9250,Consumer,14-11-2016,Standard Class,New York,Phones,0,220.4825,+25.0%,7,881.93
Technology,Washington,United States,GT-14710,Greg Tran,27-04-2015,CA-2015-124450,20016,TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,East,1023,Consumer,03-05-2015,Standard Class,District of Columbia,Machines,0,648.5624,+47.0%,8,1379.92
Technology,Yonkers,United States,TM-21490,Tony Molinari,27-07-2017,CA-2017-108791,10701,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,East,5298,Consumer,31-07-2017,Standard Class,New York,Phones,0,135.98,+25.0%,8,543.92
Technology,New York City,United States,SG-20605,Speros Goranitis,06-12-2015,US-2015-127040,10009,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),East,2392,Consumer,10-12-2015,Standard Class,New York,Accessories,0,97.194600000,+6.0%,9,1619.91
Technology,Marion,United States,SS-20875,Sung Shariari,14-12-2014,US-2014-123519,43302,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,East,5705,Consumer,21-12-2014,Standard Class,Ohio,Accessories,0.2,42.8935,+16.3%,1,263.96
